"","es_score","brier_score","location","target_date","X22F_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X23A_50_CI","X22F_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI","X23A_95_CI"
"1638",1.48224167723621,0.999616988652281,"PA",2023-08-12,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1639",NA,NA,"PR",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",NA,NA,"PR",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",NA,NA,"PR",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",0.81969630418339,0.841089656742447,"PR",2023-07-05,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"1643",0.514709206195568,0.730449196847561,"PR",2023-07-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"1644",NA,NA,"PR",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",NA,NA,"PR",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",NA,NA,"PR",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",NA,NA,"PR",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",0.411610944488464,0.565816168182909,"PR",2023-07-11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"1649",NA,NA,"PR",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",NA,NA,"PR",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",0.610274150287975,0.867649341856937,"PR",2023-07-14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1652",NA,NA,"PR",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",NA,NA,"PR",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",0.622827614962403,0.875277629083699,"PR",2023-07-17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1655",NA,NA,"PR",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",NA,NA,"PR",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",NA,NA,"PR",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",NA,NA,"PR",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",NA,NA,"PR",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",NA,NA,"PR",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",0.66649157183691,0.943736117312671,"PR",2023-07-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"1662",NA,NA,"PR",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",0.376176805431719,0.525606684243837,"PR",2023-07-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1664",NA,NA,"PR",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",NA,NA,"PR",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",NA,NA,"PR",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",NA,NA,"PR",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",NA,NA,"PR",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669",NA,NA,"PR",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",NA,NA,"PR",2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",NA,NA,"PR",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",NA,NA,"PR",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",NA,NA,"PR",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",NA,NA,"PR",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",NA,NA,"PR",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",NA,NA,"PR",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",NA,NA,"PR",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",NA,NA,"PR",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",NA,NA,"PR",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",NA,NA,"PR",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",NA,NA,"RI",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",NA,NA,"RI",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",NA,NA,"RI",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",NA,NA,"RI",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",NA,NA,"RI",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686",NA,NA,"RI",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687",NA,NA,"RI",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",NA,NA,"RI",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",NA,NA,"RI",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690",NA,NA,"RI",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691",NA,NA,"RI",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692",NA,NA,"RI",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693",NA,NA,"RI",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694",NA,NA,"RI",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695",0.395199349646539,0.544110431206531,"RI",2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1696",NA,NA,"RI",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",NA,NA,"RI",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698",NA,NA,"RI",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699",0.640207946099145,0.915177326491542,"RI",2023-07-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"1700",NA,NA,"RI",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",NA,NA,"RI",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",NA,NA,"RI",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",0.805125852554483,1.14215815579605,"RI",2023-07-24,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
"1704",0.630679328659443,0.903465850580085,"RI",2023-07-25,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1705",NA,NA,"RI",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706",NA,NA,"RI",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",0.649072632664049,0.916590639910927,"RI",2023-07-28,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1708",NA,NA,"RI",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709",NA,NA,"RI",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",0.557579096295745,0.798650934926208,"RI",2023-07-31,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
"1711",NA,NA,"RI",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712",NA,NA,"RI",2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713",NA,NA,"RI",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714",NA,NA,"RI",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715",NA,NA,"RI",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716",NA,NA,"RI",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717",NA,NA,"RI",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",NA,NA,"RI",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719",0.465098764095494,0.689874892806027,"RI",2023-08-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1720",NA,NA,"RI",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721",NA,NA,"RI",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722",NA,NA,"RI",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",0.440503256823906,0.625254434732445,"SC",2023-07-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1724",NA,NA,"SC",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725",NA,NA,"SC",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726",0.602424331629598,0.856640344456176,"SC",2023-07-05,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1727",0.5140278663919,0.730449196847561,"SC",2023-07-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"1728",0.891964388796882,0.911095171977501,"SC",2023-07-07,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1729",0.523288094377681,0.756621340611932,"SC",2023-07-08,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"1730",NA,NA,"SC",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",0.666335852787611,0.956520104614273,"SC",2023-07-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"1732",0.723493433553371,0.780759877971057,"SC",2023-07-11,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"1733",NA,NA,"SC",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",0.758664354985324,1.07939792993292,"SC",2023-07-13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1735",0.737272505346716,0.784644641318974,"SC",2023-07-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1736",NA,NA,"SC",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",NA,NA,"SC",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",0.673548341947714,0.9416358786329,"SC",2023-07-17,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"1739",0.380636160209871,0.537735427955501,"SC",2023-07-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1740",NA,NA,"SC",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741",1.52618484836376,0.680108101467914,"SC",2023-07-20,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"1742",0.638879450366214,0.721406517586913,"SC",2023-07-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1743",NA,NA,"SC",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744",0.776912376832682,1.09106445622068,"SC",2023-07-23,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"1745",2.79804558233504,0.901319578392903,"SC",2023-07-24,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0
"1746",8.53317510881821,0.921203370445343,"SC",2023-07-25,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
"1747",0.634789966651119,0.907698597013546,"SC",2023-07-26,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1748",1.90706849621975,0.815458557476228,"SC",2023-07-27,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"1749",0.921851530974103,0.525954494111612,"SC",2023-07-28,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"1750",NA,NA,"SC",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",NA,NA,"SC",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",1.08101108468808,1.05938054955418,"SC",2023-07-31,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0
"1753",0.727794187493269,0.775316914673575,"SC",2023-08-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"1754",NA,NA,"SC",2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",1.08272228256192,0.941867783708979,"SC",2023-08-03,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"1756",0.491916139586977,0.644754718496541,"SC",2023-08-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"1757",NA,NA,"SC",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",NA,NA,"SC",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",1.02680522338568,0.917970194109866,"SC",2023-08-07,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
"1760",1.55871043636457,1.07808928543134,"SC",2023-08-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"1761",2.26659671118668,0.814168839299557,"SC",2023-08-09,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"1762",0.415557165935934,0.561769341968689,"SC",2023-08-10,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1763",NA,NA,"SC",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764",NA,NA,"SC",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",NA,NA,"SD",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",NA,NA,"SD",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767",NA,NA,"SD",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768",NA,NA,"SD",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769",NA,NA,"SD",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",NA,NA,"SD",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771",NA,NA,"SD",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,"SD",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",1.21723756260418,0.782299138733576,"SD",2023-07-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"1774",NA,NA,"SD",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775",NA,NA,"SD",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776",NA,NA,"SD",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",NA,NA,"SD",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",1.28742741853762,0.843908857008247,"SD",2023-07-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"1779",NA,NA,"SD",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",NA,NA,"SD",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",NA,NA,"SD",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",0.62829288569878,0.890137179242482,"SD",2023-07-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"1783",NA,NA,"SD",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",NA,NA,"SD",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",NA,NA,"SD",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",NA,NA,"SD",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",0.658199996395067,0.735177238985855,"SD",2023-07-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
"1788",NA,NA,"SD",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",NA,NA,"SD",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",0.378912389434423,0.525610189540744,"SD",2023-07-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1791",0.647211244779836,0.916590639910927,"SD",2023-07-28,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1792",0.565161275031886,0.82132761450567,"SD",2023-07-29,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"1793",0.662934867138013,0.93645832525237,"SD",2023-07-30,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
"1794",NA,NA,"SD",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",NA,NA,"SD",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",0.722809840941114,1.0286239518764,"SD",2023-08-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"1797",1.1744227558703,0.763517823125585,"SD",2023-08-03,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"1798",0.516081304460194,0.751532081408483,"SD",2023-08-04,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"1799",NA,NA,"SD",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",NA,NA,"SD",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",0.951148138099845,0.548314115820392,"SD",2023-08-07,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"1802",0.676400754097376,0.974797171877721,"SD",2023-08-08,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1803",1.06709637787089,0.934876313875488,"SD",2023-08-09,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"1804",NA,NA,"SD",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",0.455838083558872,0.664567553208552,"SD",2023-08-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1806",0.439244507700376,0.651814132415511,"SD",2023-08-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"1807",NA,NA,"TN",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808",NA,NA,"TN",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809",NA,NA,"TN",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810",0.736878752032746,0.787584883040682,"TN",2023-07-05,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"1811",0.846257131639206,0.640585309223926,"TN",2023-07-06,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
"1812",0.917293166329611,0.737400952326065,"TN",2023-07-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"1813",NA,NA,"TN",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814",NA,NA,"TN",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815",1.08605050181159,0.784917601186353,"TN",2023-07-10,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
"1816",0.398107750535451,0.565816168182909,"TN",2023-07-11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1817",0.964184416121067,0.97124254632539,"TN",2023-07-12,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"1818",1.35224322643046,0.633490177521252,"TN",2023-07-13,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
"1819",0.85500808385525,0.889433771673123,"TN",2023-07-14,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
"1820",0.585454043763667,0.695851572116875,"TN",2023-07-15,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"1821",NA,NA,"TN",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822",1.33377277430373,0.624387283692601,"TN",2023-07-17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1823",0.783285664297169,0.804036643274809,"TN",2023-07-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
"1824",0.88212502539124,0.91013103463001,"TN",2023-07-19,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
"1825",0.668324251195413,0.937865306893089,"TN",2023-07-20,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
"1826",0.643896285781955,0.912144528036209,"TN",2023-07-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"1827",NA,NA,"TN",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828",NA,NA,"TN",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829",0.785377940953638,0.809720235339709,"TN",2023-07-24,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
